order_id,customer_id,restaurant_id,order_timestamp,order_status,order_amount,tip_amount,items_count,payment_method,weather,traffic_condition
ORD_000229,CUST_00395,REST_0032,2025-03-12 07:43:48,Delivered,734.87,111.91,3,UPI,Clear,High
ORD_000230,CUST_01088,REST_0148,2025-06-20 18:01:33,Delivered,2229.03,127.04,5,UPI,Clear,Low
ORD_000231,CUST_00483,REST_0039,2025-01-01 08:54:14,Delivered,565.68,29.62,3,UPI,Heavy Rain,Medium
ORD_000232,CUST_01091,REST_0007,2025-05-07 14:56:22,Delivered,5000.0,727.12,7,Wallet,Clear,Medium
ORD_000233,CUST_00429,REST_0137,2025-03-07 15:49:08,Delivered,3505.08,644.32,4,UPI,Clear,Low
ORD_000234,CUST_01131,REST_0176,2025-05-26 20:07:33,Delivered,623.75,44.87,3,UPI,Clear,Medium
ORD_000235,CUST_00048,REST_0055,2025-06-11 11:43:28,Delivered,276.14,59.5,2,Wallet,Rain,Medium
ORD_000236,CUST_00427,REST_0045,2025-01-16 13:01:55,Delivered,142.1,29.55,1,UPI,Clear,Medium
ORD_000237,CUST_00752,REST_0160,2025-03-02 21:51:40,Cancelled,2791.8,0.0,3,Credit Card,Clear,Low
ORD_000238,CUST_00070,REST_0014,2025-06-29 21:26:56,Delivered,407.21,40.67,4,UPI,Clear,High
ORD_000239,CUST_00279,REST_0100,2025-02-20 12:30:47,Cancelled,890.44,0.0,4,Wallet,Clear,Low
ORD_000240,CUST_01404,REST_0043,2025-01-11 18:34:44,Delivered,674.69,58.22,2,UPI,Clear,Medium
ORD_000241,CUST_01465,REST_0052,2025-04-04 12:23:00,Delivered,673.15,73.26,1,UPI,Rain,Low
ORD_000242,CUST_01113,REST_0072,2025-01-21 16:21:20,Delivered,717.37,37.23,4,Wallet,Clear,Low
ORD_000243,CUST_00382,REST_0030,2025-06-05 22:13:14,Delivered,139.58,3.71,2,Credit Card,Clear,Low
ORD_000244,CUST_00394,REST_0044,2025-03-14 20:06:11,Delivered,413.06,31.61,3,UPI,Clear,High
ORD_000245,CUST_00974,REST_0030,2025-01-19 19:12:42,Delivered,201.11,29.04,3,Debit Card,Clear,Medium
ORD_000246,CUST_00180,REST_0012,2025-05-09 21:33:12,Delivered,555.16,6.67,1,Credit Card,Heavy Rain,Low
ORD_000247,CUST_01425,REST_0137,2025-04-19 11:50:22,Delivered,1074.44,26.38,1,UPI,Clear,Low
ORD_000248,CUST_00339,REST_0124,2025-01-01 20:27:58,Delivered,80.0,0.22,1,Cash,Rain,High
ORD_000249,CUST_01500,REST_0032,2025-04-15 10:01:00,Failed,967.87,0.0,3,Wallet,Clear,Low
ORD_000250,CUST_00747,REST_0183,2025-04-03 21:17:13,Delivered,220.42,7.01,2,Debit Card,Clear,Low
ORD_000251,CUST_01158,REST_0015,2025-06-04 19:02:29,Delivered,222.85,46.12,2,UPI,Rain,High
ORD_000252,CUST_00003,REST_0145,2025-02-28 15:17:45,Cancelled,108.31,0.0,1,UPI,Rain,Medium
ORD_000253,CUST_01335,REST_0109,2025-04-14 12:55:11,Delivered,139.1,2.98,1,UPI,Clear,Medium
ORD_000254,CUST_00407,REST_0119,2025-06-18 19:16:40,Delivered,276.72,28.4,1,UPI,Clear,Medium
ORD_000255,CUST_01008,REST_0072,2025-06-22 11:36:08,Delivered,367.72,10.91,2,UPI,Clear,High
ORD_000256,CUST_01210,REST_0073,2025-03-31 12:23:22,Delivered,2193.41,84.12,6,Credit Card,Rain,High
ORD_000257,CUST_00248,REST_0053,2025-04-05 21:57:01,Delivered,1617.77,229.71,7,UPI,Clear,Medium
ORD_000258,CUST_00666,REST_0032,2025-04-24 16:28:10,Delivered,785.93,89.2,3,UPI,Clear,High
ORD_000259,CUST_00745,REST_0023,2025-01-02 13:38:33,Delivered,649.3,55.73,5,Credit Card,Clear,Medium
ORD_000260,CUST_00470,REST_0112,2025-04-27 21:08:39,Delivered,2301.2,337.38,3,UPI,Clear,High
ORD_000261,CUST_00726,REST_0157,2025-03-31 09:52:00,Delivered,620.15,78.59,3,UPI,Cloudy,High
ORD_000262,CUST_00478,REST_0035,2025-03-28 13:21:17,Delivered,553.02,127.36,3,UPI,Clear,Medium
ORD_000263,CUST_00539,REST_0076,2025-02-18 11:41:03,Delivered,160.19,10.41,3,UPI,Cloudy,Low
ORD_000264,CUST_01010,REST_0081,2025-06-13 01:20:56,Delivered,208.09,18.01,4,UPI,Cloudy,Medium
ORD_000265,CUST_00954,REST_0154,2025-03-21 11:08:34,Delivered,1622.98,39.31,2,Credit Card,Clear,Low
ORD_000266,CUST_00352,REST_0001,2025-02-03 20:05:03,Delivered,446.63,24.08,6,UPI,Cloudy,Low
ORD_000267,CUST_01348,REST_0151,2025-06-23 22:10:33,Delivered,186.3,20.03,4,Debit Card,Cloudy,High
ORD_000268,CUST_01297,REST_0063,2025-03-02 21:04:56,Cancelled,161.17,0.0,2,UPI,Clear,Low
ORD_000269,CUST_00767,REST_0106,2025-05-19 09:42:18,Delivered,571.41,25.96,3,UPI,Clear,Severe
ORD_000270,CUST_00651,REST_0061,2025-04-05 08:51:00,Failed,439.3,0.0,5,UPI,Heavy Rain,High
ORD_000271,CUST_00563,REST_0197,2025-03-09 08:28:00,Delivered,665.79,77.59,5,Debit Card,Clear,Medium
ORD_000272,CUST_01064,REST_0024,2025-03-05 22:03:00,Delivered,1415.51,138.27,4,UPI,Clear,Low
ORD_000273,CUST_01013,REST_0089,2025-04-11 22:25:58,Delivered,190.86,22.51,1,UPI,Cloudy,Medium
ORD_000274,CUST_00295,REST_0038,2025-03-16 12:33:18,Delivered,1177.02,18.08,6,Debit Card,Clear,Medium
ORD_000275,CUST_01013,REST_0089,2025-06-14 19:18:36,Delivered,360.5,21.95,2,UPI,Rain,Severe
ORD_000276,CUST_00382,REST_0196,2025-01-21 22:40:55,Delivered,880.03,152.49,5,UPI,Clear,High
ORD_000277,CUST_00029,REST_0045,2025-01-12 21:46:48,Delivered,145.71,13.44,2,UPI,Rain,Low
ORD_000278,CUST_01053,REST_0168,2025-01-15 13:12:58,Delivered,1397.04,100.71,4,UPI,Clear,Medium
ORD_000279,CUST_00973,REST_0189,2025-05-04 18:50:13,Delivered,279.66,53.3,4,Cash,Clear,Low
ORD_000280,CUST_00616,REST_0005,2025-05-27 14:31:34,Delivered,80.0,19.77,1,Wallet,Cloudy,Low
ORD_000281,CUST_00792,REST_0040,2025-03-28 13:47:13,Cancelled,1703.85,0.0,2,Wallet,Clear,High
ORD_000282,CUST_01423,REST_0167,2025-01-24 20:31:10,Delivered,193.65,74.88,4,Wallet,Cloudy,Medium
ORD_000283,CUST_00898,REST_0017,2025-04-19 21:03:25,Cancelled,273.55,0.0,1,Wallet,Rain,Severe
ORD_000284,CUST_00994,REST_0006,2025-04-20 19:32:13,Delivered,196.85,96.89,2,Debit Card,Clear,Medium
ORD_000285,CUST_00098,REST_0041,2025-02-01 22:58:01,Delivered,1127.51,397.15,3,UPI,Clear,Medium
ORD_000286,CUST_00250,REST_0133,2025-05-18 19:39:41,Delivered,1587.56,401.73,5,Wallet,Clear,Low
ORD_000287,CUST_00453,REST_0037,2025-03-13 20:17:08,Delivered,1185.88,35.46,5,UPI,Rain,Low
ORD_000288,CUST_00811,REST_0094,2025-04-28 13:03:34,Delivered,240.1,41.48,2,UPI,Clear,Medium
ORD_000289,CUST_01166,REST_0169,2025-05-22 22:47:36,Delivered,342.64,23.37,3,Debit Card,Clear,High
ORD_000290,CUST_00483,REST_0115,2025-05-08 19:22:55,Delivered,326.01,27.7,2,Credit Card,Clear,Medium
ORD_000291,CUST_00533,REST_0075,2025-03-26 22:40:06,Delivered,678.76,112.18,2,UPI,Clear,High
ORD_000292,CUST_00387,REST_0176,2025-05-31 19:35:15,Delivered,1307.47,207.52,6,Debit Card,Clear,Medium
ORD_000293,CUST_00385,REST_0165,2025-06-03 19:05:36,Delivered,204.49,13.23,5,UPI,Cloudy,High
ORD_000294,CUST_01425,REST_0044,2025-06-10 18:40:17,Delivered,1060.42,170.48,6,UPI,Clear,High
ORD_000295,CUST_00958,REST_0143,2025-04-21 18:39:50,Delivered,665.49,74.17,3,UPI,Rain,High
ORD_000296,CUST_00237,REST_0018,2025-06-14 13:03:29,Delivered,1577.96,49.06,4,Debit Card,Cloudy,High
ORD_000297,CUST_01087,REST_0073,2025-03-01 13:35:29,Delivered,850.82,173.32,4,UPI,Cloudy,Medium
ORD_000298,CUST_01087,REST_0117,2025-03-05 08:47:27,Cancelled,1191.32,0.0,6,UPI,Clear,Low
ORD_000299,CUST_01006,REST_0189,2025-05-02 18:09:03,Delivered,331.0,48.57,3,UPI,Cloudy,High
ORD_000300,CUST_00204,REST_0079,2025-06-21 12:20:32,Delivered,597.26,28.42,2,Credit Card,Clear,Medium
ORD_000301,CUST_00612,REST_0123,2025-06-09 11:04:57,Delivered,577.97,96.95,3,UPI,Clear,Medium
ORD_000302,CUST_00163,REST_0149,2025-03-31 12:25:02,Delivered,125.4,8.88,1,UPI,Heavy Rain,Low
ORD_000303,CUST_01226,REST_0113,2025-03-07 19:05:00,Cancelled,156.09,0.0,2,UPI,Clear,Low
ORD_000304,CUST_00990,REST_0052,2025-04-29 13:19:40,Delivered,1030.02,59.59,2,Credit Card,Clear,Severe
ORD_000305,CUST_00764,REST_0023,2025-03-23 18:05:57,Delivered,340.8,93.0,2,Cash,Clear,Medium
ORD_000306,CUST_00514,REST_0079,2025-06-19 13:40:40,Delivered,1264.68,192.17,3,Wallet,Clear,Medium
ORD_000307,CUST_00276,REST_0005,2025-01-03 14:45:56,Delivered,225.14,39.95,5,UPI,Clear,Medium
ORD_000308,CUST_00163,REST_0020,2025-03-24 18:04:21,Delivered,144.13,22.69,2,UPI,Clear,High
ORD_000309,CUST_01454,REST_0041,2025-04-07 20:29:35,Delivered,1047.8,157.67,2,UPI,Clear,High
ORD_000310,CUST_00301,REST_0195,2025-02-08 10:37:38,Delivered,657.83,43.41,3,UPI,Cloudy,High
ORD_000311,CUST_00092,REST_0041,2025-02-21 18:52:28,Delivered,459.4,77.61,1,Wallet,Rain,High
ORD_000312,CUST_01444,REST_0054,2025-05-06 21:01:34,Delivered,491.71,71.4,3,UPI,Clear,High
ORD_000313,CUST_00826,REST_0116,2025-02-14 16:18:49,Delivered,220.85,17.22,2,Credit Card,Rain,High
ORD_000314,CUST_01196,REST_0016,2025-05-18 10:16:02,Delivered,989.15,297.77,4,UPI,Clear,Low
ORD_000315,CUST_00068,REST_0022,2025-01-20 17:43:00,Delivered,260.09,18.55,2,UPI,Clear,Low
ORD_000316,CUST_00853,REST_0189,2025-03-18 13:22:59,Delivered,360.68,12.4,5,Debit Card,Cloudy,High
ORD_000317,CUST_00595,REST_0191,2025-06-06 20:32:58,Delivered,409.21,42.1,2,UPI,Clear,High
ORD_000318,CUST_01159,REST_0030,2025-01-20 19:52:20,Delivered,207.11,25.95,2,UPI,Rain,Medium
ORD_000319,CUST_00058,REST_0077,2025-05-09 21:43:54,Delivered,202.63,7.3,3,UPI,Cloudy,High
ORD_000320,CUST_00601,REST_0040,2025-04-19 13:34:58,Delivered,637.15,34.74,1,UPI,Clear,Medium
ORD_000321,CUST_01199,REST_0188,2025-01-24 18:45:05,Delivered,287.37,62.64,4,UPI,Clear,Medium
ORD_000322,CUST_00788,REST_0153,2025-02-18 22:48:00,Delivered,2058.76,623.53,3,UPI,Clear,Medium
ORD_000323,CUST_00827,REST_0052,2025-02-05 12:53:44,Delivered,1251.65,56.27,3,Debit Card,Cloudy,Low
ORD_000324,CUST_00149,REST_0027,2025-01-31 11:48:20,Delivered,1501.15,189.31,7,UPI,Cloudy,Severe
ORD_000325,CUST_00201,REST_0183,2025-05-11 12:05:19,Delivered,721.01,115.92,5,UPI,Clear,Low
ORD_000326,CUST_01021,REST_0109,2025-04-21 11:12:40,Delivered,192.72,36.6,1,UPI,Clear,Low
ORD_000327,CUST_01018,REST_0177,2025-01-23 14:30:03,Delivered,309.01,89.19,3,Credit Card,Cloudy,Low
ORD_000328,CUST_01469,REST_0181,2025-04-28 21:15:50,Delivered,151.73,5.01,2,UPI,Clear,Medium
ORD_000329,CUST_01072,REST_0096,2025-01-31 12:38:42,Delivered,1044.01,61.58,5,UPI,Rain,Low
ORD_000330,CUST_00744,REST_0035,2025-01-04 13:27:57,Delivered,675.22,56.0,4,UPI,Clear,High
ORD_000331,CUST_01288,REST_0076,2025-05-24 11:12:04,Delivered,353.1,35.14,6,UPI,Cloudy,Low
ORD_000332,CUST_00160,REST_0128,2025-06-07 20:53:13,Delivered,131.02,2.85,1,UPI,Clear,High
ORD_000333,CUST_00676,REST_0056,2025-03-16 22:28:17,Delivered,296.99,28.37,3,UPI,Clear,High
ORD_000334,CUST_00433,REST_0109,2025-03-20 12:29:44,Delivered,163.12,13.64,1,Credit Card,Cloudy,Low
ORD_000335,CUST_00160,REST_0010,2025-03-07 20:26:53,Delivered,587.07,100.8,5,UPI,Clear,Medium
ORD_000336,CUST_01148,REST_0034,2025-05-23 19:52:13,Delivered,448.64,22.95,5,UPI,Clear,Low
ORD_000337,CUST_00769,REST_0113,2025-02-18 17:24:17,Delivered,543.06,68.51,6,UPI,Rain,Medium
ORD_000338,CUST_00838,REST_0015,2025-01-01 20:54:04,Delivered,181.56,28.67,2,Debit Card,Cloudy,Medium
ORD_000339,CUST_00616,REST_0100,2025-05-10 17:28:52,Delivered,226.51,30.72,1,UPI,Cloudy,Low
ORD_000340,CUST_00693,REST_0070,2025-04-16 22:20:42,Delivered,220.56,21.47,2,Cash,Cloudy,Medium
ORD_000341,CUST_00178,REST_0026,2025-03-17 20:03:27,Delivered,430.37,41.8,2,UPI,Cloudy,Low
ORD_000342,CUST_01015,REST_0163,2025-04-14 19:31:12,Delivered,1146.64,292.38,5,UPI,Clear,Medium
ORD_000343,CUST_00650,REST_0175,2025-04-08 14:04:26,Delivered,706.17,145.44,4,UPI,Clear,Low
ORD_000344,CUST_01226,REST_0096,2025-06-05 12:09:23,Cancelled,1152.65,0.0,6,UPI,Cloudy,Low
ORD_000345,CUST_00295,REST_0064,2025-06-29 15:00:59,Delivered,1174.25,110.67,2,Credit Card,Rain,Low
ORD_000346,CUST_00309,REST_0038,2025-03-26 21:31:00,Delivered,991.37,78.9,4,UPI,Cloudy,Medium
ORD_000347,CUST_00974,REST_0002,2025-01-22 22:35:57,Delivered,868.0,113.07,1,Wallet,Rain,Low
ORD_000348,CUST_01270,REST_0095,2025-05-29 18:26:47,Delivered,920.6,65.54,4,UPI,Rain,High
ORD_000349,CUST_00712,REST_0181,2025-05-06 19:53:34,Delivered,304.38,33.28,5,Debit Card,Clear,Low
ORD_000350,CUST_01094,REST_0131,2025-01-15 13:29:44,Delivered,541.69,103.71,3,UPI,Clear,Medium
ORD_000351,CUST_01500,REST_0113,2025-04-07 19:50:52,Delivered,363.65,75.68,3,UPI,Cloudy,Low
ORD_000352,CUST_01485,REST_0149,2025-01-30 04:36:42,Delivered,212.67,19.18,3,UPI,Clear,Low
ORD_000353,CUST_01120,REST_0115,2025-05-01 13:55:16,Delivered,406.77,7.69,2,UPI,Cloudy,Severe
ORD_000354,CUST_01113,REST_0023,2025-04-08 21:57:32,Cancelled,426.59,0.0,3,UPI,Clear,Low
ORD_000355,CUST_00374,REST_0139,2025-05-12 19:34:58,Delivered,80.0,3.17,1,Debit Card,Cloudy,Medium
ORD_000356,CUST_01250,REST_0197,2025-02-07 20:42:41,Cancelled,156.17,0.0,1,UPI,Cloudy,Severe
ORD_000357,CUST_00607,REST_0054,2025-05-11 11:51:40,Delivered,555.05,97.63,2,Cash,Rain,High
ORD_000358,CUST_01445,REST_0080,2025-02-26 21:54:56,Delivered,266.27,10.45,4,Debit Card,Rain,High
ORD_000359,CUST_00124,REST_0074,2025-02-25 11:11:07,Delivered,1151.69,194.07,2,Credit Card,Cloudy,Low
ORD_000360,CUST_00655,REST_0095,2025-06-30 10:31:16,Delivered,510.6,173.84,2,UPI,Clear,Medium
ORD_000361,CUST_00837,REST_0126,2025-06-14 20:17:10,Delivered,448.76,58.65,3,Credit Card,Clear,Medium
ORD_000362,CUST_00607,REST_0167,2025-05-18 12:05:50,Delivered,117.64,4.63,2,Cash,Cloudy,High
ORD_000363,CUST_00317,REST_0026,2025-03-22 21:36:27,Delivered,1411.95,163.98,5,Cash,Clear,High
ORD_000364,CUST_00894,REST_0164,2025-03-26 22:27:36,Cancelled,672.31,0.0,4,UPI,Rain,Low
ORD_000365,CUST_01137,REST_0095,2025-01-21 13:36:54,Delivered,904.53,210.43,3,UPI,Clear,Low
ORD_000366,CUST_00973,REST_0171,2025-03-24 16:00:42,Delivered,3637.06,250.12,6,UPI,Cloudy,Medium
ORD_000367,CUST_00355,REST_0161,2025-01-28 12:31:27,Delivered,922.76,159.59,3,Debit Card,Cloudy,Medium
ORD_000368,CUST_01102,REST_0048,2025-05-17 10:03:55,Delivered,112.43,7.96,1,Wallet,Clear,Medium
ORD_000369,CUST_00388,REST_0007,2025-02-10 20:21:39,Delivered,2647.02,405.71,4,Credit Card,Clear,High
ORD_000370,CUST_00264,REST_0024,2025-02-27 20:54:48,Delivered,240.89,11.61,1,UPI,Cloudy,Medium
ORD_000371,CUST_01041,REST_0139,2025-01-25 13:52:21,Delivered,203.52,24.92,4,UPI,Cloudy,High
ORD_000372,CUST_01265,REST_0022,2025-04-24 22:33:19,Delivered,380.26,16.09,3,Debit Card,Rain,Medium
ORD_000373,CUST_00725,REST_0106,2025-06-04 20:48:31,Delivered,673.88,170.18,3,UPI,Cloudy,Medium
ORD_000374,CUST_00800,REST_0121,2025-02-11 11:40:47,Delivered,381.65,2.64,3,Debit Card,Cloudy,High
ORD_000375,CUST_00456,REST_0043,2025-03-09 19:55:00,Delivered,198.43,39.67,1,UPI,Clear,Low
ORD_000376,CUST_00746,REST_0059,2025-06-17 13:16:36,Delivered,357.22,76.6,2,UPI,Clear,Low
ORD_000377,CUST_00200,REST_0137,2025-03-30 11:31:00,Delivered,1297.41,300.45,2,UPI,Clear,High
ORD_000378,CUST_01435,REST_0144,2025-01-22 19:34:16,Delivered,222.54,26.14,4,UPI,Cloudy,Medium
ORD_000379,CUST_01201,REST_0037,2025-01-19 14:52:35,Delivered,180.88,14.74,1,Wallet,Heavy Rain,High
ORD_000380,CUST_01008,REST_0009,2025-01-15 14:59:55,Delivered,1777.28,86.49,2,UPI,Cloudy,Low
ORD_000381,CUST_00809,REST_0103,2025-06-17 23:24:15,Delivered,4056.82,185.01,5,UPI,Cloudy,Medium
ORD_000382,CUST_01189,REST_0100,2025-06-07 11:01:39,Delivered,339.28,17.57,2,UPI,Clear,Medium
ORD_000383,CUST_00746,REST_0050,2025-02-13 15:50:59,Delivered,1037.0,70.68,3,UPI,Clear,Medium
ORD_000384,CUST_00452,REST_0117,2025-01-18 19:39:05,Delivered,1073.22,204.88,4,UPI,Clear,Low
ORD_000385,CUST_00243,REST_0035,2025-03-17 21:11:08,Delivered,1068.94,166.95,6,UPI,Clear,High
ORD_000386,CUST_00977,REST_0050,2025-04-16 22:49:15,Delivered,346.93,27.5,1,Credit Card,Clear,Medium
ORD_000387,CUST_01396,REST_0116,2025-01-04 22:15:13,Delivered,334.25,58.74,3,Debit Card,Rain,Medium
ORD_000388,CUST_00233,REST_0111,2025-03-05 18:37:03,Cancelled,1708.1,0.0,2,Credit Card,Clear,Medium
ORD_000389,CUST_00271,REST_0074,2025-02-28 22:09:10,Delivered,1418.01,111.45,2,Credit Card,Cloudy,Medium
ORD_000390,CUST_00652,REST_0182,2025-03-31 08:25:03,Delivered,298.5,33.2,1,Credit Card,Rain,Medium
ORD_000391,CUST_01211,REST_0039,2025-01-28 20:15:59,Delivered,322.62,31.45,2,Debit Card,Clear,Low
ORD_000392,CUST_00443,REST_0170,2025-03-01 19:19:00,Delivered,652.32,43.89,3,UPI,Rain,High
ORD_000393,CUST_00384,REST_0085,2025-04-13 02:36:56,Delivered,359.22,110.72,2,UPI,Cloudy,Low
ORD_000394,CUST_00935,REST_0167,2025-06-26 20:27:02,Delivered,258.67,38.78,3,Credit Card,Clear,Medium
ORD_000395,CUST_00806,REST_0155,2025-05-12 07:59:02,Delivered,231.94,8.24,2,UPI,Clear,High
ORD_000396,CUST_00092,REST_0081,2025-04-13 09:24:53,Delivered,80.0,14.41,1,UPI,Clear,Low
ORD_000397,CUST_00124,REST_0165,2025-02-27 19:11:04,Delivered,109.61,13.59,2,UPI,Cloudy,High
ORD_000398,CUST_00971,REST_0111,2025-02-15 21:56:34,Delivered,2974.1,136.46,4,UPI,Cloudy,High
ORD_000399,CUST_00701,REST_0200,2025-03-23 19:22:00,Delivered,683.25,130.35,2,UPI,Cloudy,High
ORD_000400,CUST_01457,REST_0009,2025-06-12 14:04:23,Delivered,3632.28,76.45,5,UPI,Rain,High
ORD_000401,CUST_01023,REST_0038,2025-01-19 12:43:08,Delivered,341.14,51.29,1,Cash,Clear,Medium
ORD_000402,CUST_00015,REST_0003,2025-06-03 11:49:35,Delivered,828.68,224.98,5,UPI,Clear,Medium
ORD_000403,CUST_00724,REST_0100,2025-05-22 12:05:31,Delivered,408.85,22.33,2,UPI,Clear,High
ORD_000404,CUST_00621,REST_0179,2025-01-26 22:48:30,Delivered,1341.44,310.88,2,UPI,Cloudy,Low
ORD_000405,CUST_00163,REST_0056,2025-02-25 12:37:52,Delivered,155.53,29.33,2,UPI,Clear,High
ORD_000406,CUST_01385,REST_0124,2025-04-11 06:35:36,Delivered,194.89,32.57,2,Credit Card,Clear,Low
ORD_000407,CUST_01208,REST_0111,2025-01-11 15:21:01,Delivered,2738.34,115.19,3,UPI,Clear,Low
ORD_000408,CUST_00348,REST_0040,2025-04-22 12:13:06,Delivered,1585.11,215.13,2,Credit Card,Cloudy,Medium
ORD_000409,CUST_00387,REST_0029,2025-03-20 19:39:01,Delivered,427.45,51.04,2,UPI,Heavy Rain,Severe
ORD_000410,CUST_00050,REST_0157,2025-05-27 22:54:03,Delivered,727.98,29.45,4,UPI,Cloudy,High
ORD_000411,CUST_00447,REST_0009,2025-04-01 13:52:24,Delivered,2698.83,281.66,3,UPI,Heavy Rain,Medium
ORD_000412,CUST_00881,REST_0097,2025-02-12 08:32:48,Delivered,418.46,25.12,4,UPI,Cloudy,Severe
ORD_000413,CUST_00631,REST_0154,2025-04-22 22:29:29,Delivered,4398.33,605.56,6,Debit Card,Heavy Rain,Severe
ORD_000414,CUST_01454,REST_0013,2025-05-24 14:34:59,Delivered,1456.62,88.94,7,Wallet,Clear,Medium
ORD_000415,CUST_00086,REST_0081,2025-04-24 12:47:27,Delivered,375.49,46.19,6,Debit Card,Rain,Medium
ORD_000416,CUST_00892,REST_0100,2025-05-28 12:32:35,Delivered,448.63,83.55,2,Credit Card,Cloudy,Medium
ORD_000417,CUST_01289,REST_0165,2025-05-05 16:03:22,Delivered,126.15,5.86,2,UPI,Cloudy,Medium
ORD_000418,CUST_00724,REST_0077,2025-04-10 13:17:00,Delivered,367.97,51.19,3,UPI,Cloudy,Medium
ORD_000419,CUST_00005,REST_0032,2025-05-04 16:32:08,Cancelled,1169.8,0.0,5,UPI,Cloudy,Medium
ORD_000420,CUST_00367,REST_0148,2025-06-03 13:38:24,Delivered,2793.45,287.38,3,UPI,Clear,Low
ORD_000421,CUST_00486,REST_0170,2025-04-19 19:40:47,Delivered,1145.02,74.28,4,UPI,Rain,Medium
ORD_000422,CUST_01450,REST_0141,2025-06-26 23:19:43,Delivered,155.04,19.15,1,Wallet,Clear,Severe
ORD_000423,CUST_01368,REST_0192,2025-01-16 14:14:38,Delivered,759.3,94.69,4,Wallet,Clear,Low
ORD_000424,CUST_01426,REST_0119,2025-02-11 20:23:02,Delivered,675.47,59.11,2,Cash,Cloudy,Medium
ORD_000425,CUST_01239,REST_0002,2025-04-24 13:12:53,Delivered,2331.31,86.89,2,UPI,Heavy Rain,Severe
ORD_000426,CUST_00526,REST_0061,2025-03-23 14:10:41,Delivered,555.31,113.37,5,UPI,Clear,Medium
ORD_000427,CUST_01360,REST_0042,2025-04-03 07:35:35,Delivered,128.65,11.09,3,UPI,Heavy Rain,High
ORD_000428,CUST_01472,REST_0153,2025-05-05 12:27:44,Delivered,2458.63,219.72,3,Cash,Rain,Low
ORD_000429,CUST_00524,REST_0126,2025-05-16 21:43:17,Delivered,384.94,35.02,2,UPI,Clear,High
ORD_000430,CUST_00394,REST_0132,2025-02-16 07:40:04,Delivered,390.76,55.54,3,Credit Card,Clear,Medium
ORD_000431,CUST_00822,REST_0161,2025-05-05 12:22:02,Delivered,1177.98,109.16,3,UPI,Rain,Low
ORD_000432,CUST_00280,REST_0111,2025-06-14 15:40:19,Delivered,3883.52,64.38,4,Debit Card,Clear,High
ORD_000433,CUST_00051,REST_0103,2025-04-26 19:55:00,Delivered,5000.0,538.86,5,Credit Card,Heavy Rain,High
ORD_000434,CUST_01421,REST_0017,2025-05-13 19:36:40,Delivered,564.9,21.58,3,Credit Card,Clear,High
ORD_000435,CUST_01389,REST_0171,2025-04-25 17:36:00,Delivered,2354.8,317.04,3,Credit Card,Clear,High
ORD_000436,CUST_00246,REST_0183,2025-03-01 07:13:18,Delivered,329.43,22.44,2,Cash,Cloudy,Medium
ORD_000437,CUST_00611,REST_0121,2025-04-09 16:21:00,Delivered,112.27,7.75,1,UPI,Cloudy,Low
ORD_000438,CUST_01246,REST_0166,2025-05-19 12:28:38,Delivered,211.93,14.91,2,UPI,Rain,High
ORD_000439,CUST_00998,REST_0200,2025-02-13 16:51:08,Delivered,363.78,30.76,1,Credit Card,Clear,Medium
ORD_000440,CUST_00590,REST_0183,2025-03-19 13:21:36,Delivered,237.15,14.9,2,UPI,Clear,High
ORD_000441,CUST_01119,REST_0108,2025-04-08 18:12:00,Delivered,325.61,15.93,5,UPI,Cloudy,Low
ORD_000442,CUST_01348,REST_0151,2025-06-13 19:01:02,Delivered,114.7,18.84,2,Credit Card,Clear,Medium
ORD_000443,CUST_01390,REST_0181,2025-01-07 12:40:53,Delivered,211.9,8.16,5,UPI,Cloudy,High
ORD_000444,CUST_00566,REST_0021,2025-02-10 20:24:37,Delivered,846.78,137.99,2,Cash,Clear,Medium
ORD_000445,CUST_00261,REST_0015,2025-03-23 11:24:16,Delivered,378.56,82.53,3,UPI,Rain,Medium
ORD_000446,CUST_01370,REST_0125,2025-06-23 20:16:20,Delivered,953.08,153.33,4,UPI,Clear,Low
ORD_000447,CUST_00141,REST_0154,2025-06-30 18:42:09,Delivered,1236.83,271.09,2,UPI,Clear,Low
ORD_000448,CUST_01086,REST_0058,2025-03-06 13:06:11,Delivered,390.57,9.25,5,UPI,Cloudy,High
ORD_000449,CUST_00214,REST_0193,2025-02-09 16:00:19,Cancelled,80.0,0.0,1,UPI,Clear,Medium
ORD_000450,CUST_00581,REST_0076,2025-04-18 14:25:11,Cancelled,193.5,0.0,3,UPI,Clear,Medium
ORD_000451,CUST_00616,REST_0077,2025-05-30 14:00:02,Delivered,256.4,32.32,3,Debit Card,Clear,Low
ORD_000452,CUST_00241,REST_0129,2025-04-27 15:20:12,Delivered,1513.32,39.33,6,UPI,Clear,Medium
ORD_000453,CUST_01385,REST_0129,2025-05-21 22:17:59,Delivered,810.57,28.56,3,UPI,Rain,High
ORD_000454,CUST_00004,REST_0120,2025-06-10 05:22:23,Failed,253.81,0.0,3,UPI,Clear,Low
ORD_000455,CUST_01343,REST_0166,2025-04-11 14:37:34,Delivered,219.35,44.64,2,Credit Card,Clear,Low
ORD_000456,CUST_01328,REST_0028,2025-04-10 18:00:29,Delivered,1148.46,29.86,5,Credit Card,Heavy Rain,Severe
ORD_000457,CUST_00476,REST_0039,2025-03-09 21:41:21,Delivered,920.82,56.87,4,UPI,Clear,Medium
