payment_id,order_id,payment_method,payment_status,transaction_amount
PAY_000519,ORD_000519,Debit Card,Successful,190.17
PAY_000520,ORD_000520,Credit Card,Successful,152.23
PAY_000521,ORD_000521,UPI,Successful,1259.15
PAY_000522,ORD_000522,Credit Card,Successful,1548.61
PAY_000523,ORD_000523,UPI,Successful,1494.0
PAY_000524,ORD_000524,UPI,Successful,1068.95
PAY_000525,ORD_000525,Wallet,Successful,814.35
PAY_000526,ORD_000526,Wallet,Successful,133.86
PAY_000527,ORD_000527,UPI,Successful,251.98
PAY_000528,ORD_000528,UPI,Successful,700.46
PAY_000529,ORD_000529,Wallet,Successful,300.56
PAY_000530,ORD_000530,Debit Card,Successful,362.65
PAY_000531,ORD_000531,Cash,Successful,358.3
PAY_000532,ORD_000532,UPI,Successful,1722.37
PAY_000533,ORD_000533,Debit Card,Successful,1877.24
PAY_000534,ORD_000534,Credit Card,Successful,1203.33
PAY_000535,ORD_000535,UPI,Refunded,1846.76
PAY_000536,ORD_000536,Debit Card,Successful,215.23
PAY_000537,ORD_000537,UPI,Successful,133.91
PAY_000538,ORD_000538,UPI,Successful,80.0
PAY_000539,ORD_000539,Wallet,Successful,246.21
PAY_000540,ORD_000540,UPI,Successful,4783.0
PAY_000541,ORD_000541,Debit Card,Successful,107.51
PAY_000542,ORD_000542,UPI,Successful,399.1
PAY_000543,ORD_000543,UPI,Successful,145.63
PAY_000544,ORD_000544,UPI,Successful,170.37
PAY_000545,ORD_000545,UPI,Successful,536.57
PAY_000546,ORD_000546,UPI,Successful,192.65
PAY_000547,ORD_000547,UPI,Successful,80.0
PAY_000548,ORD_000548,UPI,Successful,89.24
PAY_000549,ORD_000549,UPI,Successful,80.0
PAY_000550,ORD_000550,UPI,Successful,192.71
PAY_000551,ORD_000551,Credit Card,Successful,524.52
PAY_000552,ORD_000552,Cash,Successful,1840.65
PAY_000553,ORD_000553,UPI,Successful,256.4
PAY_000554,ORD_000554,UPI,Successful,2612.44
PAY_000555,ORD_000555,Cash,Successful,214.19
PAY_000556,ORD_000556,Credit Card,Successful,1831.37
PAY_000557,ORD_000557,Cash,Successful,214.76
PAY_000558,ORD_000558,UPI,Successful,452.34
PAY_000559,ORD_000559,UPI,Refunded,311.71
PAY_000560,ORD_000560,UPI,Successful,346.06
PAY_000561,ORD_000561,Credit Card,Successful,109.71
PAY_000562,ORD_000562,Wallet,Successful,2600.28
PAY_000563,ORD_000563,UPI,Successful,1575.09
PAY_000564,ORD_000564,UPI,Successful,283.32
PAY_000565,ORD_000565,UPI,Successful,1290.01
PAY_000566,ORD_000566,Wallet,Failed,1042.93
PAY_000567,ORD_000567,UPI,Successful,189.57
PAY_000568,ORD_000568,Debit Card,Successful,103.12
PAY_000569,ORD_000569,UPI,Successful,269.8
PAY_000570,ORD_000570,UPI,Refunded,1580.61
PAY_000571,ORD_000571,Credit Card,Successful,211.4
PAY_000572,ORD_000572,Credit Card,Successful,303.58
PAY_000573,ORD_000573,Wallet,Successful,365.28
PAY_000574,ORD_000574,Debit Card,Refunded,260.81
PAY_000575,ORD_000575,UPI,Successful,444.82
PAY_000576,ORD_000576,UPI,Successful,236.15
PAY_000577,ORD_000577,Credit Card,Successful,208.97
PAY_000578,ORD_000578,UPI,Successful,446.64
PAY_000579,ORD_000579,UPI,Successful,256.97
PAY_000580,ORD_000580,UPI,Successful,246.39
PAY_000581,ORD_000581,UPI,Successful,659.44
PAY_000582,ORD_000582,Credit Card,Successful,112.47
PAY_000583,ORD_000583,UPI,Successful,339.17
PAY_000584,ORD_000584,UPI,Successful,396.71
PAY_000585,ORD_000585,Cash,Successful,1376.22
PAY_000586,ORD_000586,Wallet,Successful,175.49
PAY_000587,ORD_000587,UPI,Successful,133.17
PAY_000588,ORD_000588,UPI,Successful,1148.45
PAY_000589,ORD_000589,UPI,Successful,1787.23
PAY_000590,ORD_000590,Debit Card,Successful,490.52
PAY_000591,ORD_000591,Credit Card,Successful,308.67
PAY_000592,ORD_000592,Debit Card,Successful,4131.68
PAY_000593,ORD_000593,UPI,Successful,86.57
PAY_000594,ORD_000594,UPI,Failed,216.64
PAY_000595,ORD_000595,UPI,Successful,371.32
PAY_000596,ORD_000596,UPI,Successful,314.55
PAY_000597,ORD_000597,Debit Card,Successful,962.97
PAY_000598,ORD_000598,UPI,Successful,359.46
PAY_000599,ORD_000599,UPI,Successful,990.05
PAY_000600,ORD_000600,Wallet,Successful,704.69
PAY_000601,ORD_000601,UPI,Successful,230.84
PAY_000602,ORD_000602,Debit Card,Successful,80.0
PAY_000603,ORD_000603,UPI,Successful,952.82
PAY_000604,ORD_000604,UPI,Successful,656.48
PAY_000605,ORD_000605,UPI,Successful,500.33
PAY_000606,ORD_000606,UPI,Successful,1565.6
PAY_000607,ORD_000607,UPI,Successful,568.57
PAY_000608,ORD_000608,Credit Card,Successful,1153.57
PAY_000609,ORD_000609,Wallet,Successful,4535.24
PAY_000610,ORD_000610,UPI,Successful,2116.86
PAY_000611,ORD_000611,UPI,Successful,332.47
PAY_000612,ORD_000612,Debit Card,Successful,2795.06
PAY_000613,ORD_000613,UPI,Successful,1473.88
PAY_000614,ORD_000614,UPI,Successful,102.54
PAY_000615,ORD_000615,UPI,Successful,1098.62
PAY_000616,ORD_000616,Debit Card,Successful,952.16
PAY_000617,ORD_000617,Debit Card,Successful,706.13
PAY_000618,ORD_000618,UPI,Successful,830.41
PAY_000619,ORD_000619,UPI,Successful,1363.91
PAY_000620,ORD_000620,UPI,Successful,893.2
PAY_000621,ORD_000621,UPI,Successful,500.66
PAY_000622,ORD_000622,Wallet,Successful,351.37
PAY_000623,ORD_000623,UPI,Successful,463.43
PAY_000624,ORD_000624,Credit Card,Successful,138.65
PAY_000625,ORD_000625,UPI,Successful,259.58
PAY_000626,ORD_000626,UPI,Successful,244.72
PAY_000627,ORD_000627,UPI,Successful,2232.59
PAY_000628,ORD_000628,UPI,Successful,331.54
PAY_000629,ORD_000629,UPI,Successful,2191.04
PAY_000630,ORD_000630,UPI,Successful,1345.49
PAY_000631,ORD_000631,UPI,Successful,738.74
PAY_000632,ORD_000632,UPI,Successful,2612.76
PAY_000633,ORD_000633,Debit Card,Failed,353.11
PAY_000634,ORD_000634,UPI,Successful,1146.11
PAY_000635,ORD_000635,UPI,Successful,636.67
PAY_000636,ORD_000636,UPI,Successful,726.1
PAY_000637,ORD_000637,Debit Card,Successful,219.15
PAY_000638,ORD_000638,Wallet,Successful,1354.09
PAY_000639,ORD_000639,Debit Card,Successful,2331.67
PAY_000640,ORD_000640,Credit Card,Successful,357.87
PAY_000641,ORD_000641,Wallet,Successful,488.89
PAY_000642,ORD_000642,UPI,Successful,357.1
PAY_000643,ORD_000643,Credit Card,Successful,500.02
PAY_000644,ORD_000644,UPI,Successful,390.58
PAY_000645,ORD_000645,UPI,Successful,738.99
PAY_000646,ORD_000646,UPI,Successful,1256.06
PAY_000647,ORD_000647,UPI,Successful,103.47
PAY_000648,ORD_000648,UPI,Successful,691.55
PAY_000649,ORD_000649,UPI,Successful,223.24
PAY_000650,ORD_000650,UPI,Successful,973.37
PAY_000651,ORD_000651,Wallet,Failed,3417.84
PAY_000652,ORD_000652,Debit Card,Successful,517.62
PAY_000653,ORD_000653,UPI,Refunded,519.03
PAY_000654,ORD_000654,Credit Card,Successful,192.46
PAY_000655,ORD_000655,UPI,Successful,168.96
PAY_000656,ORD_000656,UPI,Successful,600.26
PAY_000657,ORD_000657,UPI,Successful,510.12
PAY_000658,ORD_000658,UPI,Successful,379.85
PAY_000659,ORD_000659,UPI,Failed,157.07
PAY_000660,ORD_000660,Debit Card,Successful,337.01
PAY_000661,ORD_000661,UPI,Successful,3339.97
PAY_000662,ORD_000662,Debit Card,Successful,909.35
PAY_000663,ORD_000663,UPI,Successful,314.52
PAY_000664,ORD_000664,UPI,Successful,127.36
PAY_000665,ORD_000665,Debit Card,Successful,96.48
PAY_000666,ORD_000666,UPI,Successful,3844.62
PAY_000667,ORD_000667,UPI,Successful,151.59
PAY_000668,ORD_000668,UPI,Successful,664.77
PAY_000669,ORD_000669,Debit Card,Successful,531.82
PAY_000670,ORD_000670,Wallet,Successful,1837.89
PAY_000671,ORD_000671,UPI,Successful,569.02
PAY_000672,ORD_000672,UPI,Successful,814.76
PAY_000673,ORD_000673,UPI,Failed,1543.2
PAY_000674,ORD_000674,UPI,Successful,398.87
PAY_000675,ORD_000675,UPI,Successful,774.17
PAY_000676,ORD_000676,UPI,Successful,382.59
PAY_000677,ORD_000677,UPI,Successful,1197.23
PAY_000678,ORD_000678,UPI,Successful,670.87
PAY_000679,ORD_000679,UPI,Failed,1460.14
PAY_000680,ORD_000680,Credit Card,Successful,1875.71
PAY_000681,ORD_000681,UPI,Successful,163.32
PAY_000682,ORD_000682,Cash,Successful,209.54
PAY_000683,ORD_000683,Debit Card,Successful,880.98
PAY_000684,ORD_000684,Cash,Successful,503.8
PAY_000685,ORD_000685,UPI,Successful,926.53
PAY_000686,ORD_000686,UPI,Successful,145.05
PAY_000687,ORD_000687,Credit Card,Successful,841.91
PAY_000688,ORD_000688,Debit Card,Successful,643.68
PAY_000689,ORD_000689,UPI,Successful,478.13
PAY_000690,ORD_000690,Credit Card,Successful,427.4
PAY_000691,ORD_000691,UPI,Successful,961.81
PAY_000692,ORD_000692,UPI,Failed,229.14
PAY_000693,ORD_000693,UPI,Failed,300.33
PAY_000694,ORD_000694,UPI,Successful,424.2
PAY_000695,ORD_000695,Debit Card,Successful,3355.94
PAY_000696,ORD_000696,Credit Card,Failed,202.36
PAY_000697,ORD_000697,UPI,Successful,387.26
PAY_000698,ORD_000698,UPI,Successful,80.0
PAY_000699,ORD_000699,UPI,Successful,841.5
PAY_000700,ORD_000700,UPI,Successful,282.92
PAY_000701,ORD_000701,UPI,Failed,1248.83
PAY_000702,ORD_000702,Debit Card,Successful,3428.74
PAY_000703,ORD_000703,Credit Card,Successful,215.46
PAY_000704,ORD_000704,UPI,Successful,569.6
PAY_000705,ORD_000705,Debit Card,Successful,662.24
PAY_000706,ORD_000706,Credit Card,Successful,398.17
PAY_000707,ORD_000707,Debit Card,Successful,314.9
PAY_000708,ORD_000708,UPI,Successful,1306.65
PAY_000709,ORD_000709,UPI,Successful,218.85
PAY_000710,ORD_000710,UPI,Successful,2766.63
PAY_000711,ORD_000711,UPI,Successful,226.13
PAY_000712,ORD_000712,Credit Card,Successful,1475.44
PAY_000713,ORD_000713,Credit Card,Successful,267.73
PAY_000714,ORD_000714,UPI,Successful,324.33
PAY_000715,ORD_000715,Debit Card,Successful,348.95
PAY_000716,ORD_000716,Credit Card,Successful,80.0
PAY_000717,ORD_000717,UPI,Successful,4933.94
PAY_000718,ORD_000718,UPI,Successful,942.65
PAY_000719,ORD_000719,Credit Card,Successful,554.96
PAY_000720,ORD_000720,Credit Card,Successful,324.0
PAY_000721,ORD_000721,UPI,Successful,2215.36
PAY_000722,ORD_000722,UPI,Successful,161.78
PAY_000723,ORD_000723,UPI,Successful,501.39
PAY_000724,ORD_000724,UPI,Successful,644.58
PAY_000725,ORD_000725,UPI,Successful,319.98
PAY_000726,ORD_000726,UPI,Successful,247.22
PAY_000727,ORD_000727,UPI,Successful,258.41
PAY_000728,ORD_000728,Debit Card,Successful,227.92
PAY_000729,ORD_000729,UPI,Successful,265.02
PAY_000730,ORD_000730,UPI,Successful,717.26
PAY_000731,ORD_000731,UPI,Failed,891.76
PAY_000732,ORD_000732,Cash,Successful,287.9
PAY_000733,ORD_000733,UPI,Successful,4316.49
PAY_000734,ORD_000734,UPI,Successful,835.27
PAY_000735,ORD_000735,Wallet,Successful,1300.32
PAY_000736,ORD_000736,Wallet,Successful,132.61
PAY_000737,ORD_000737,UPI,Successful,436.16
PAY_000738,ORD_000738,Debit Card,Successful,198.41
PAY_000739,ORD_000739,UPI,Refunded,595.56
PAY_000740,ORD_000740,UPI,Refunded,162.4
PAY_000741,ORD_000741,UPI,Successful,252.32
PAY_000742,ORD_000742,UPI,Successful,269.48
PAY_000743,ORD_000743,Wallet,Successful,179.2
PAY_000744,ORD_000744,UPI,Successful,557.85
PAY_000745,ORD_000745,UPI,Successful,603.51
PAY_000746,ORD_000746,UPI,Successful,1428.47
PAY_000747,ORD_000747,UPI,Successful,529.22
PAY_000748,ORD_000748,Wallet,Successful,4386.01
PAY_000749,ORD_000749,UPI,Successful,755.88
PAY_000750,ORD_000750,Credit Card,Failed,86.89
PAY_000751,ORD_000751,UPI,Successful,1044.22
PAY_000752,ORD_000752,UPI,Successful,430.37
PAY_000753,ORD_000753,Debit Card,Successful,508.56
PAY_000754,ORD_000754,Credit Card,Successful,308.25
PAY_000755,ORD_000755,UPI,Successful,115.96
PAY_000756,ORD_000756,UPI,Successful,1563.61
PAY_000757,ORD_000757,Wallet,Successful,711.88
PAY_000758,ORD_000758,Credit Card,Successful,714.7
PAY_000759,ORD_000759,Wallet,Successful,169.11
PAY_000760,ORD_000760,Debit Card,Successful,179.06
PAY_000761,ORD_000761,UPI,Successful,812.96
PAY_000762,ORD_000762,Wallet,Successful,1005.69
PAY_000763,ORD_000763,UPI,Failed,80.75
PAY_000764,ORD_000764,UPI,Successful,172.99
PAY_000765,ORD_000765,Credit Card,Successful,295.49
PAY_000766,ORD_000766,Wallet,Successful,1828.92
PAY_000767,ORD_000767,Debit Card,Successful,343.5
PAY_000768,ORD_000768,UPI,Successful,1372.36
PAY_000769,ORD_000769,UPI,Successful,497.66
PAY_000770,ORD_000770,UPI,Successful,345.38
PAY_000771,ORD_000771,Debit Card,Successful,1299.03
PAY_000772,ORD_000772,Debit Card,Successful,186.35
PAY_000773,ORD_000773,UPI,Successful,521.37
PAY_000774,ORD_000774,UPI,Successful,596.63
PAY_000775,ORD_000775,UPI,Successful,252.03
PAY_000776,ORD_000776,UPI,Successful,591.29
PAY_000777,ORD_000777,UPI,Successful,4000.76
PAY_000778,ORD_000778,UPI,Successful,1149.37
PAY_000779,ORD_000779,UPI,Successful,835.87
PAY_000780,ORD_000780,Credit Card,Successful,1122.14
PAY_000781,ORD_000781,Credit Card,Successful,103.24
PAY_000782,ORD_000782,UPI,Successful,248.23
PAY_000783,ORD_000783,Credit Card,Successful,103.41
PAY_000784,ORD_000784,Credit Card,Failed,1978.68
PAY_000785,ORD_000785,Debit Card,Successful,270.47
PAY_000786,ORD_000786,Credit Card,Successful,149.03
PAY_000787,ORD_000787,Credit Card,Successful,195.91
PAY_000788,ORD_000788,UPI,Successful,101.41
PAY_000789,ORD_000789,UPI,Successful,482.77
PAY_000790,ORD_000790,Cash,Successful,1114.75
PAY_000791,ORD_000791,UPI,Successful,1194.05
PAY_000792,ORD_000792,Wallet,Successful,588.59
PAY_000793,ORD_000793,UPI,Successful,3623.02
PAY_000794,ORD_000794,Wallet,Successful,301.47
PAY_000795,ORD_000795,UPI,Successful,588.76
PAY_000796,ORD_000796,Cash,Failed,1837.39
PAY_000797,ORD_000797,UPI,Successful,302.72
PAY_000798,ORD_000798,UPI,Successful,111.2
PAY_000799,ORD_000799,Wallet,Refunded,306.72
PAY_000800,ORD_000800,Debit Card,Successful,739.66
PAY_000801,ORD_000801,Wallet,Successful,953.29
PAY_000802,ORD_000802,Wallet,Refunded,3150.34
PAY_000803,ORD_000803,Credit Card,Successful,501.89
PAY_000804,ORD_000804,UPI,Successful,349.58
PAY_000805,ORD_000805,Credit Card,Successful,1083.24
PAY_000806,ORD_000806,Cash,Successful,1252.59
PAY_000807,ORD_000807,Credit Card,Successful,460.39
PAY_000808,ORD_000808,Cash,Successful,577.36
PAY_000809,ORD_000809,Debit Card,Successful,440.63
PAY_000810,ORD_000810,Wallet,Successful,574.02
PAY_000811,ORD_000811,UPI,Successful,195.86
PAY_000812,ORD_000812,Debit Card,Successful,423.21
PAY_000813,ORD_000813,UPI,Successful,1175.45
PAY_000814,ORD_000814,Credit Card,Successful,374.0
PAY_000815,ORD_000815,Credit Card,Refunded,189.82
PAY_000816,ORD_000816,UPI,Refunded,300.2
PAY_000817,ORD_000817,Credit Card,Successful,566.65
PAY_000818,ORD_000818,Wallet,Successful,514.61
PAY_000819,ORD_000819,Credit Card,Successful,413.38
PAY_000820,ORD_000820,Credit Card,Successful,1571.01
PAY_000821,ORD_000821,UPI,Successful,239.59
PAY_000822,ORD_000822,UPI,Successful,642.75
PAY_000823,ORD_000823,Wallet,Successful,171.5
PAY_000824,ORD_000824,UPI,Refunded,2095.72
PAY_000825,ORD_000825,UPI,Successful,160.01
PAY_000826,ORD_000826,UPI,Successful,389.04
PAY_000827,ORD_000827,UPI,Successful,744.37
PAY_000828,ORD_000828,Cash,Successful,288.38
PAY_000829,ORD_000829,Wallet,Successful,272.47
PAY_000830,ORD_000830,Cash,Successful,565.85
PAY_000831,ORD_000831,UPI,Successful,654.37
PAY_000832,ORD_000832,UPI,Failed,861.12
PAY_000833,ORD_000833,UPI,Successful,374.68
PAY_000834,ORD_000834,Wallet,Successful,224.59
PAY_000835,ORD_000835,UPI,Successful,179.1
PAY_000836,ORD_000836,UPI,Successful,389.74
PAY_000837,ORD_000837,Wallet,Successful,80.0
PAY_000838,ORD_000838,UPI,Successful,1000.44
PAY_000839,ORD_000839,Debit Card,Successful,382.93
PAY_000840,ORD_000840,Credit Card,Successful,140.04
PAY_000841,ORD_000841,UPI,Refunded,311.99
PAY_000842,ORD_000842,Wallet,Successful,265.35
PAY_000843,ORD_000843,UPI,Successful,153.8
PAY_000844,ORD_000844,UPI,Successful,1388.36
PAY_000845,ORD_000845,Debit Card,Successful,1805.33
PAY_000846,ORD_000846,UPI,Successful,716.46
PAY_000847,ORD_000847,UPI,Successful,556.94
PAY_000848,ORD_000848,UPI,Successful,723.02
PAY_000849,ORD_000849,UPI,Successful,2379.63
PAY_000850,ORD_000850,UPI,Successful,632.42
PAY_000851,ORD_000851,Debit Card,Successful,604.03
PAY_000852,ORD_000852,UPI,Successful,381.88
PAY_000853,ORD_000853,UPI,Successful,361.79
PAY_000854,ORD_000854,Credit Card,Successful,761.99
PAY_000855,ORD_000855,UPI,Successful,720.99
PAY_000856,ORD_000856,UPI,Successful,363.05
PAY_000857,ORD_000857,UPI,Successful,1232.93
PAY_000858,ORD_000858,Debit Card,Successful,409.39
PAY_000859,ORD_000859,UPI,Successful,467.97
PAY_000860,ORD_000860,UPI,Successful,739.39
PAY_000861,ORD_000861,UPI,Successful,156.29
PAY_000862,ORD_000862,Debit Card,Failed,397.27
PAY_000863,ORD_000863,Credit Card,Successful,1084.07
PAY_000864,ORD_000864,Credit Card,Successful,428.91
PAY_000865,ORD_000865,UPI,Successful,261.96
PAY_000866,ORD_000866,UPI,Successful,468.04
PAY_000867,ORD_000867,Debit Card,Successful,717.63
PAY_000868,ORD_000868,Cash,Successful,92.61
PAY_000869,ORD_000869,Credit Card,Failed,1036.0
PAY_000870,ORD_000870,UPI,Successful,247.74
PAY_000871,ORD_000871,Debit Card,Refunded,958.56
PAY_000872,ORD_000872,Cash,Successful,789.69
PAY_000873,ORD_000873,Debit Card,Successful,1155.74
PAY_000874,ORD_000874,Debit Card,Successful,323.77
PAY_000875,ORD_000875,UPI,Successful,268.15
PAY_000876,ORD_000876,UPI,Failed,1323.85
PAY_000877,ORD_000877,Credit Card,Successful,560.59
PAY_000878,ORD_000878,UPI,Successful,918.46
PAY_000879,ORD_000879,UPI,Successful,339.79
PAY_000880,ORD_000880,UPI,Successful,171.53
PAY_000881,ORD_000881,UPI,Successful,351.21
PAY_000882,ORD_000882,Wallet,Successful,2770.87
PAY_000883,ORD_000883,Wallet,Successful,314.9
PAY_000884,ORD_000884,UPI,Successful,496.35
PAY_000885,ORD_000885,UPI,Successful,819.89
PAY_000886,ORD_000886,UPI,Successful,562.84
PAY_000887,ORD_000887,UPI,Successful,366.21
PAY_000888,ORD_000888,Credit Card,Successful,199.07
PAY_000889,ORD_000889,UPI,Failed,2056.03
PAY_000890,ORD_000890,Wallet,Successful,532.49
PAY_000891,ORD_000891,Debit Card,Successful,416.83
PAY_000892,ORD_000892,Debit Card,Successful,273.53
PAY_000893,ORD_000893,UPI,Refunded,207.46
PAY_000894,ORD_000894,Wallet,Successful,195.31
PAY_000895,ORD_000895,UPI,Successful,451.64
PAY_000896,ORD_000896,Credit Card,Successful,251.55
PAY_000897,ORD_000897,UPI,Successful,326.47
PAY_000898,ORD_000898,Debit Card,Successful,1218.14
PAY_000899,ORD_000899,UPI,Successful,3321.27
PAY_000900,ORD_000900,Wallet,Successful,404.85
PAY_000901,ORD_000901,Debit Card,Successful,1335.05
PAY_000902,ORD_000902,Credit Card,Successful,455.4
PAY_000903,ORD_000903,UPI,Successful,407.09
PAY_000904,ORD_000904,Debit Card,Successful,134.36
PAY_000905,ORD_000905,Debit Card,Successful,1498.91
PAY_000906,ORD_000906,Wallet,Successful,215.14
PAY_000907,ORD_000907,UPI,Successful,890.99
PAY_000908,ORD_000908,UPI,Successful,84.81
PAY_000909,ORD_000909,UPI,Successful,220.44
PAY_000910,ORD_000910,Credit Card,Refunded,497.51
PAY_000911,ORD_000911,Debit Card,Failed,268.76
PAY_000912,ORD_000912,Credit Card,Successful,5000.0
PAY_000913,ORD_000913,UPI,Successful,163.96
PAY_000914,ORD_000914,Debit Card,Successful,1673.1
PAY_000915,ORD_000915,Credit Card,Successful,630.0
PAY_000916,ORD_000916,Debit Card,Successful,506.94
PAY_000917,ORD_000917,UPI,Successful,429.4
PAY_000918,ORD_000918,Debit Card,Successful,203.32
PAY_000919,ORD_000919,UPI,Successful,389.23
PAY_000920,ORD_000920,Debit Card,Successful,168.45
PAY_000921,ORD_000921,Debit Card,Successful,93.82
PAY_000922,ORD_000922,Credit Card,Successful,2446.43
PAY_000923,ORD_000923,UPI,Successful,361.54
PAY_000924,ORD_000924,UPI,Successful,226.23
PAY_000925,ORD_000925,Wallet,Successful,186.51
PAY_000926,ORD_000926,UPI,Successful,80.0
PAY_000927,ORD_000927,Credit Card,Successful,1401.99
PAY_000928,ORD_000928,UPI,Successful,178.54
PAY_000929,ORD_000929,Credit Card,Successful,869.83
PAY_000930,ORD_000930,UPI,Successful,616.26
PAY_000931,ORD_000931,UPI,Successful,370.27
PAY_000932,ORD_000932,UPI,Successful,171.03
PAY_000933,ORD_000933,Cash,Successful,503.73
PAY_000934,ORD_000934,UPI,Successful,244.28
PAY_000935,ORD_000935,Credit Card,Successful,800.78
PAY_000936,ORD_000936,Credit Card,Successful,1025.33
PAY_000937,ORD_000937,UPI,Successful,113.3
PAY_000938,ORD_000938,UPI,Successful,238.18
PAY_000939,ORD_000939,Credit Card,Successful,167.73
PAY_000940,ORD_000940,UPI,Successful,246.36
PAY_000941,ORD_000941,Debit Card,Successful,810.39
PAY_000942,ORD_000942,Credit Card,Successful,506.63
PAY_000943,ORD_000943,Credit Card,Successful,367.61
PAY_000944,ORD_000944,Wallet,Failed,410.7
PAY_000945,ORD_000945,Debit Card,Successful,489.78
PAY_000946,ORD_000946,Cash,Successful,270.63
PAY_000947,ORD_000947,UPI,Refunded,322.83
PAY_000948,ORD_000948,Credit Card,Successful,255.17
PAY_000949,ORD_000949,UPI,Successful,2378.36
PAY_000950,ORD_000950,Wallet,Successful,606.99
PAY_000951,ORD_000951,Credit Card,Successful,354.85
PAY_000952,ORD_000952,UPI,Successful,138.83
PAY_000953,ORD_000953,UPI,Successful,613.55
PAY_000954,ORD_000954,UPI,Successful,931.39
PAY_000955,ORD_000955,Cash,Successful,116.04
PAY_000956,ORD_000956,Credit Card,Successful,499.65
PAY_000957,ORD_000957,UPI,Refunded,219.55
PAY_000958,ORD_000958,UPI,Successful,693.73
PAY_000959,ORD_000959,UPI,Successful,1810.71
PAY_000960,ORD_000960,UPI,Successful,110.36
PAY_000961,ORD_000961,Debit Card,Successful,502.57
PAY_000962,ORD_000962,Debit Card,Successful,82.6
PAY_000963,ORD_000963,Credit Card,Successful,1557.92
PAY_000964,ORD_000964,UPI,Successful,253.29
PAY_000965,ORD_000965,UPI,Successful,837.56
PAY_000966,ORD_000966,Credit Card,Successful,84.64
PAY_000967,ORD_000967,Credit Card,Successful,1615.89
PAY_000968,ORD_000968,Wallet,Successful,215.53
PAY_000969,ORD_000969,Cash,Successful,430.37
PAY_000970,ORD_000970,UPI,Successful,893.82
PAY_000971,ORD_000971,Credit Card,Successful,158.59
